tweet_id,customer_message,brand_reply,intent
2165470,@115888 your shuffle sucks. This is on a playlist with 350+ songs. I have probably 10 songs by Betty Who and four in a row on a playlist of this many songs should never happen. This is not the first time this has happened. Please fix your shuffle. I’m sick of it https://t.co/sGurAekBwB,@635593 Hey Emily! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /RS,playback_issue
1872773,@SpotifyCares Hey! Version 8.4.22,@559217 Thanks for the info. Have you tried logging out &gt; restarting your device &gt; logging back in? /RK,general_inquiry
1490389,"@115888 Why can't I hear any of Daft Punk's songs on Win10 desktop client, but it works on linux client, web client and phone?",@466131 Hey there! Can you tell us more about what's happening? What Spotify version are you using? /RH,playback_issue
587527,"I made the mistake of updating @115888 - don't do it, much slower and some functions are broken!!!","@258795 Hey there! Help's here. What's happening exactly? Can you let us know the device, operating system and app version you're using? We'll see what we can suggest /PB",general_inquiry
727427,@SpotifyCares thanks so much! would really appreciate that ☺️,@294261 No worries. Feel free to tweet us if there's anything else. https://t.co/uEkAlnxbzn /GK,resolved_followup
515459,"@SpotifyCares ""Cannot find 'API-MS-WIN-CORE-PROCESSTHREADS-L1-1-2.DLL'  please, reinstall this application.""",@238740 Hey there! We've just sent a DM your way. Let's carry on chatting there /MT,general_inquiry
1025069,@SpotifyCares And I even tired on a different WiFi network.,@362555 We understand. Could you DM us your account's username or email address? We'll take a look backstage /JO,general_inquiry
2095101,"@115888 got an idea, why don't you add a feature that you can add a playlist to the queue?","@618961 Hey there! This isn't possible right now, but you can vote for the idea and help make it happen here: https://t.co/1C2irRNpwm /GK",playback_issue
2183105,@SpotifyCares i just think ‘daily’ gives the impression it changes every day - this would be a big improvement imo,"@639486 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /KL",general_inquiry
2653023,@SpotifyCares Here the app version https://t.co/aoWeQl43EW,"@748193 Got it. If you're on a home WiFi network, can you reset the router before syncing the local files to your phone again? Let us know how it goes /JU",app_crash_or_bug
2638636,@SpotifyCares What the hack just happened to my Release Radar? It's completely messed up... :( I never listened to tracks like those.,"@744681 Hey Andras! Thanks for taking the time to reach out – and don't worry, your Release Radar should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists /PC",general_inquiry
2455795,"@SpotifyCares hi there, im having trouble unlinking my spotify account from an old psn account, can you help?",@703491 Hey there! Our friends over @AskPlayStation should be able to help with this. Give us a shout if you have other questions /LO,account_access
2027484,"Web player just logged me out and now it keeps going to a blank screen on login, help! @117153","@599569 Hi Hazel! We'd like to know more about this, so can you tell us what browser and OS you're using? We'll see what we can suggest /NH",general_inquiry
594078,Hello @SpotifyCares! My account has been hacked. Got an email telling me my email has changed and I can't log in anymore. I already messaged you earlier. Please look into it and reply asap! I want my spotify!!! Tnx,@260716 Hey there! We've just replied to your DM. Check it out /DB,account_access
160573,Excuse me @115888. Your web player for Chrome is not working. Please inquire,@152996 Hey there! Can you give us more info about what's happening? We'll see what we can suggest /KL,general_inquiry
538074,@SpotifyCares Still not working properly,@244747 That's odd. Can you DM us your account's username or email address? We'll check things out /MU https://t.co/ldFdZRiNAt,general_inquiry
1859664,.@115888 why is it such a painstaking task to change your profile picture without having to connect to Facebook? Why? WHY?!?!,@555981 Hi Wally! Sorry to hear you're having issues with your profile picture. Have you checked this guide: https://t.co/KyHcgkPjyy? /I,general_inquiry
2637148,"@SpotifyCares Hi I a have a problem with the app premium, every time I'm using it with any other app (facebook, instagram) or just randomly, spotify closes and it's really annoying. I have a LG G4 Stylus.","@744328 Hey there, help's arrived! Can you let us know your Android and Spotify versions? We'll see what we can suggest /JP https://t.co/ldFdZRiNAt",app_crash_or_bug
558591,@115888 need help with my subscription. It just automatically renewed itself after I cancelled it the other day. Thanks.,"@250514 Hey, that doesn't sound right! Can you send over the username or email address on your account via DM? We'll take a look backstage /GN https://t.co/ldFdZRiNAt",resolved_followup
2851456,Hey @115888 pls bring back the touch preview feature. It was the best feature you had ☹️,@792827 Hey Princess! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /SJ,general_inquiry
2854460,@SpotifyCares The latest iOS update. Thanks!,@408283 Thanks for the info. Can you tell us if the same thing happens with other devices? /CH,resolved_followup
1948211,@SpotifyCares why can not I make a spotify payment with cash,"@578850 We're afraid cash payments aren't available, but check out our other payment methods here: https://t.co/DAEBRpLdU3. Hope this helped /GT",connectivity_device
83693,@115888 How to subscribe using load????,"@134393 Hey there! You can go straight at https://t.co/19BtIz1ktm and you'll be able to choose your preferred payment method. If you have further questions, you can send us your account's username or email address. We'll see what we can do /MS",general_inquiry
1627428,@115888 Although @115888 would probably be my first blocked advertiser,@498256 Hey there! You can show your support for ads that are better suited to you by voting here: https://t.co/K6XELyTf62 /PB,general_inquiry
1959611,@SpotifyCares please tell me there's a way to disable videos? You guys give no options to paid customers,"@363206 Hi! This isn't possible, but we appreciate the feedback. We’re always testing things in order to improve &amp; we'll pass on your thoughts /MS",general_inquiry
506064,"@SpotifyCares trying to add my wife to my spotify account and it keeps saying ""Oops something went wrong""","@236093 Hi Anthony, help's arrived! Could you DM us yours and your wife's usernames and email addresses? We'll take a look backstage /JQ https://t.co/ldFdZRiNAt",account_access
2667488,"@115888 Have you considered adding a tip jar system? Kind of like Kindle Unlimited meets Patreon, you set an amount each month to tip, and it gets divided amongst the artists you listen to. Just a thought!",@751448 Hey Sam! We recommend leaving your thoughts about this here: https://t.co/Nx6mo7mK4B. We're passing on all comments to the right team /K,general_inquiry
1298049,SOMEONE EXPLAIN @115888 @115948 @214907 https://t.co/HPjfwOcHiC,"@423356 Hey Tony, we’ll have it available to you as soon as it’s available to us! For now, check https://t.co/0i8GpimuDa /SY",general_inquiry
2740914,"hi @SpotifyCares ! My mom needs help. She's had her week's free trial, she's been charged twice (two months) for subscription, but her account hasn't upgraded and won't. A payment was made last week and her account is still not premium. Can you help?","@767838 Hi there, we'd be happy to help! Can you DM us with your mom's username and email address? We'll check it out backstage /WW https://t.co/ldFdZRiNAt",account_access
2493992,@115888 so why is ghetto gospel by 2pac on an elton john playlist https://t.co/mmo7UsR987,@711919 Hi Kala! Thanks for reporting. Can you send us over the URI for the album you're seeing this error on? You can do so by right-clicking the album &gt; Share &gt; URI. We'll take a look backstage 🔍 /JI,playback_issue
914674,.@115888 why do my downloaded songs disappear from my Android every week? No answers in help forums or on your site.,@337209 2: at https://t.co/38J7tFlIBF. They should help with this /SY,playback_issue
1935099,@SpotifyCares When are you guys going to bring spotify services to India !?,"@575736 1: Hey there! We're afraid we don't have any more info to share on this right now, but we're launching regularly in countries around...",connectivity_device
914235,@SpotifyCares Auto play is off and i dont know what to do. Can u please help me?! Already desinstalled tons of times and it doesnt work,@337096 Hey! Can you DM us your account's email address? We'll take a look backstage /K https://t.co/ldFdZRiNAt,general_inquiry
773112,@118266 pembayaran premium pelajar cuma bisa kartu kredit atau nanti bisa via lain?,"@304689 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /NQ",general_inquiry
1684726,"Yo @SpotifyCares you are a *music* app, please stop having every single artist wish me a merry Christmas in between songs.",@511965 Hey there. We didn't mean to cause any offense. We'll pass the feedback on to the right people. Let us know if you have any questions /JZ,app_crash_or_bug
1481450,@115888 Tried getting the 30 days free thing.... Didn't work *cries in corner*,"@463979 Hey, help's here! Can you DM us the email address of the account you're using when trying to get the 30-day trial? We'll check backstage /GK https://t.co/ldFdZRiNAt",general_inquiry
2346327,"@115888 When are you coming to India, officially?",@678421 Hey Rahul! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /BX,general_inquiry
383157,"@115888 How do I change to Spotify Premium for Students, when I already have Spotify Premium? Do I just buy it, or can you change it for me","@206785 Hi there, help's here! Can you DM us your account's email address? We'll see what we can suggest /NY https://t.co/ldFdZRiNAt",connectivity_device
903749,Hi how many songs in total are there on @115888 ? Looking for a friend @5795 @117168,"@334537 Hi Kat! We don't have an exact number, but we have millions of songs for you to enjoy 🎧 /MT",playback_issue
2116879,@SpotifyCares make your app compatible for iPhone X,"@623935 Hey! Thanks for your feedback. While we have no info to share about this, we'll make sure your thoughts about this reach the right team /MU",app_crash_or_bug
1521331,@SpotifyCares Thanks but I'm certain that's not the case with all of these titles. To have rights to only half of a live album set makes no sense.,"@192190 We do our best, but sometimes agreements are ongoing, or can't be reached with the content provider. Let us know if you need us again /AK",resolved_followup
2059382,@115888 can you finally add lay 02 sheep uh i'm tired of you 😩,@609068 Hi! We’ll have it available to you as soon as it’s available to us: https://t.co/0i8GpimuDa. Let us know if you have any other questions /NY,general_inquiry
1675766,created a premium account for spotify and haven't got a clue what email I've used. help 😭 @SpotifyCares,@509806 Hey! Can you DM us your account's username? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,account_access
2309938,@SpotifyCares Somehow I can't play local files on my phone anymore. Why?,"@669947 Hey Katie! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MC",general_inquiry
466805,@SpotifyCares oh no it was there at 12 y'all did great &lt;3,"@225891 Thanks for the kind words! If there's anything else, just give us a shout 🙂 /RH",general_inquiry
1875080,"@117153 got a new phone, premium subscription is not working. Need fix","@559762 Hey, that doesn't sound good. Can you DM us your account's email address or username? We'll check backstage /RK https://t.co/ldFdZRiNAt",general_inquiry
1363421,@SpotifyCares hi just got an email from you that my email address has been changed and it was NOT me. Concerned I've been hacked.,@437464 Hey Kate! We've just sent a DM your way. Check your Messages /MV,account_access
2941503,"@SpotifyCares I'm being charged for Premium on my phone bill but I don't have any account details to login and cancel, and I also can't use your contact form without login details. Help, stuck in payment loop I can't get out of!",@812744 Hey Jo! We'd love to lend a hand. Could you DM us the possible email address or username you may used to create your Spotify account? We'll do some investigating /JT https://t.co/ldFdZRiNAt,account_access
2363192,@SpotifyCares i want to back my old acc when i reset my passoword i realized i didnt know this acc’s e mail and i cant remember plz help me,"@682317 Hey, that doesn't sound fun! Could you DM us your Spotify account's username? We'll do our best to help you out /BH https://t.co/ldFdZRiNAt",general_inquiry
2830227,@SpotifyCares iPhone 7 Plus and iOS 11.1.2 but I've had issues dating back to iOS 10,@771963 Thanks. Can you DM us your account's email address? We'll take a look backstage /BD https://t.co/ldFdZRiNAt,app_crash_or_bug
2917864,Spotifyin hemen suan duzelmesi lazim @115888 you need to get your shit together rn I'm trying to sleep and i need my playlist which includes something i don't download yet???,@807641 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,playback_issue
1065091,"@SpotifyCares The app keeps crashing after I play a song too. I’m on iPhone 6, ios11 and spotify version 8.4.24, thanks RC",@371468 Got it. Can you also fire over your account's email address or username via DM? We'll take a look backstage /RC https://t.co/ldFdZRiNAt,app_crash_or_bug
2218873,waiting for @115888 to release out the #reputation album,"@648183 Hi. Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /BP",general_inquiry
617741,@SpotifyCares what is up with your new update?? The search won’t come up 🤷🏻‍♀️,"@266563 Hi April! The cavalry's here. What device, operating system, and Spotify version are you using? We'll see what we can suggest /AU",general_inquiry
748891,Dear @115888  - please tell me there is a way to opt out of ads for horror movies? I have never ripped out my headphones so fast in my life,"@299025 Sorry, we didn't mean to scare you! We'll pass your feedback on to our Ads team. Let us know if you need anything else /RV",general_inquiry
1698962,@515264 @515265 @SpotifyCares @115888 @89182 @89183 @89184 As of now Spotify Connect no longer functions on my D7050. Completely unacceptable. I also demand compensation. This is no way to run a business by treating your customers so poorly.,"@515263 2: integration from NAD speakers. There's more info here: https://t.co/bEYguupnkR. As for your request for compensation, we can...",connectivity_device
48593,"@115888 noticed on my desktop app that the release date is no longer showing, is this due to a random update?","@126825 Hey there, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /MQ",app_crash_or_bug
1978827,Hey @115888 put this in one of ur fav playlist pls https://t.co/4v0lcn3vG1,"@585879 Hey! Our Curation team is independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /MC",playback_issue
1805674,@115888 is there any way not to have explicit version on my account?,"@542543 Hey Chris! This isn't possible right now. To help make it happen, you can show your support for the idea here: https://t.co/CdI1SY9KZE /C",account_access
1933777,Anyone know why I wouldn’t be able to access @115888 through their actual website? Tried on my phone and desktop!,"@160027 Hi. Don't worry, we'll look into this. Can you send us a screenshot of any error messages you come across? We'll see what we can suggest /JU",general_inquiry
1798611,@3493 Please add Trout Mask Replica by Captain Beefheart &amp; The Magic Band.,@540431 Hey Chad! We’ll have it available to you as soon as it’s available to us. More about Spotify content here: https://t.co/0i8GpimuDa /AN,general_inquiry
2141723,@115888 where is Likey by Twice,@629769 Hi there! We’ll have it available to you as soon as it’s available to us. https://t.co/0i8GpimuDa /PK,general_inquiry
1813482,Whats wrong with @115888 🤔🤔🤔 it's not letting me log in 😭😭😭😭,"@544798 Hey, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /RS https://t.co/ldFdZRiNAt",general_inquiry
2834990,@SpotifyCares please respond DM,@789132 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /NY,general_inquiry
753628,@SpotifyCares It just said to browse for music as if i never added a song before.,@300118 Hmm. Could you DM us your account's email address or username? We'll take a look under the hood /AY https://t.co/ldFdZRiNAt,general_inquiry
2871172,"The @115888 app has been frustrating me a lot lately. First it took away the ability to skip, pause/play, back track a long from my lock screen or a widget, now shuffle only goes through three characters. And I see no way to fix this.","@797230 Hey there! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /LO",app_crash_or_bug
1093532,@115888 hola! Pueden ayudarme a conocer mi dirección de domicilio en Spotify?,@378080 @115888 ¡Hola Joanna! Hemos respondido a tu mensaje directo. Continuemos hablando por allí /WM,connectivity_device
2295014,@115888 Where should I request music to be added to Spotify?,"@666406 Hey there! To clarify, do you mean adding music as an artist? Keep us posted /DF",connectivity_device
964929,@SpotifyCares y'all did great addressing our payment issue. Thanks. Also your Mac app and High Sierra have...issues. Freezing everything. https://t.co/U8z8NfdYbW,"@177339 Hey, that's not cool! Can you let us know the operating system and Spotify versions you're rocking? We'll see what we can suggest /JM",app_crash_or_bug
1988805,@SpotifyCares y'all still don't got baby come back on the baby come back album by player wtf,"@588623 Hey, help's here! Can you DM us your account's email address and the country you're in right now? We'll check backstage /GK https://t.co/ldFdZRiNAt",general_inquiry
1772418,@SpotifyCares I was wondering hoe often do I have to renew my student discount. The last time I renewed it was in July and I have been charged to the full $9.99 montly for the past 3 months including this month so that means I renewed it and it was $4.99 for 1 month.,@532714 Hey there! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,subscription_billing
1622796,@SpotifyCares I also just replied ...,@497161 We've just replied 🙂 /I,general_inquiry
2978427,Why doesn’t Spotify have jyp artists smh @115888 #fail,"@821433 Hey! We’d love to have all of JYP's stuff available, but we have some info about content here: https://t.co/1dgftcFtzc /NQ",connectivity_device
2337279,why the fuck isn’t #flicker on spotify?? i’m too poor to buy it on itunes. @115888 come thru sis,@676233 Hey there! Licensing agreements can affect music availability. We have more info here: https://t.co/VMrgnG7ZG6 /NS,connectivity_device
2757594,Dear @SpotifyCares why I lost song in the middle? I,@771722 Hey Andriani! Can you let us know what's happening exactly? We'll see what we can suggest /FR,general_inquiry
1296901,@SpotifyCares I don't like it because it removes the one hand ability when swiping down.,"@423123 We understand. It's currently not possible to completely remove the feature, but we appreciate the feedback. We'll pass on your thoughts /AP",general_inquiry
1790168,Really wish @SpotifyCares can stop removing @139985 's songs 🙄,@537737 Hey! Licensing agreements can affect music availability. There's info about Spotify content here: https://t.co/YlV1IAXwsi /RC,playback_issue
1922455,My Spotify isn't working... it's stopped every time that I come to twitter,"@407273 Hey there! That's not cool. Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /AP",connectivity_device
1546452,"@SpotifyCares @115888, come on. You should optimise the app for iPads! You waste a lot of screen estate. https://t.co/5DmjB3nWCr","@478871 Hi Jeriah, thanks for the feedback! It's definitely something for the team to consider and we'll make sure it reaches them /DD",app_crash_or_bug
1970405,.@115888 - is there a tier that includes an option not to have my streaming quality prefs nerfed randomly? I guess £15 doesn't cover it...,"@258472 Hi Jord! We'd like to look into it further. Can you let us know what device, operating system and Spotify versions you're using? /HR",general_inquiry
1888923,"@SpotifyCares Yooo, betalar månadsavgift på 99kr och vill gärna att de funkar eller att man får hjälp?!",@563301 Hey! We hope you don't mind if we reply in English. Can you DM us with your account's username and email? We'll take a look backstage /WW https://t.co/ldFdZRiNAt,general_inquiry
647098,"De nieuwe K3 komt die niet op Spotify? @115888, No latest K3 (belgian/dutch superband :-) ) ?","@273699 Hey Christophe! We can help out in English via Twitter, but we also have Dutch support via email at https://t.co/ZgU70TbP8M 🙂 /JI",connectivity_device
2704337,"@SpotifyCares hi! Help me switch from a student account back to a regular premium account! My card number changed, and because I’m not in school this semester, it’s not letting me update my info. Thank you! Also, there’s a hold for $5 even though it wouldn’t let me proceed? 🤔",@759543 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,account_access
1087960,"@SpotifyCares When i try to accept my invite for spotify family it just says that i cant. What do i do?
I have tried resending it.",@376642 Hi! We've just replied to your DM. Check it out 🙂 /JE,family_plan
2822727,@115888 no #Fridayonelmstreet tracks on rap cavier playlist? 🤦🏾‍♂️ it cant be all trash trap music.,@786591 Hey. Can you send us the Playlist Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check things out /AY,playback_issue
2605008,@115888 pls put out the Perfect Velet album🙌🏻,@737065 Hi there! We’ll have it available to you as soon as it’s available to us. https://t.co/0i8GpimuDa /GK,general_inquiry
975195,@SpotifyCares I am waiting my sister for sending her mail account.,@351270 Sure thing. You can DM it to us anytime 🙂 /MU https://t.co/ldFdZRiNAt,account_access
2239703,"@SpotifyCares Win10, the version the installer downloaded from https://t.co/IKXh39wu9f downloads and ""installs""",@653041 It looks like everything you're using is up-to-date. What's happening exactly? Could you tell us more details about it? We'll help out /JE,general_inquiry
1139900,You need to fix this shit @115888. Data isn't free. Download over cellular is off and I've only streamed 15min in 48 hours. https://t.co/nBnjDBLPFT,"@388330 Hi there! We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /GT",general_inquiry
2135076,"Hey @SpotifyCares, is there a way to have a listing of all the ""This is:"" playlists in the app?","@628152 Hi there! We'd recommend searching for This is, and click See All under Playlists. Let us know if that helps /XF",app_crash_or_bug
1621629,Hey @SpotifyCares how does an artist get their song onto one of your playlists please?,@496893 2: Check out https://t.co/6BMOmfiZvQ to help you gain visibility /MV,general_inquiry
420123,@115888 what's going on with the phone app? I can't share songs :(,"@215152 Hi Lauren, help's here. Can you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /NY",app_crash_or_bug
2030335,@125633 can you check on my account and verify it pls,"@600388 Hey Jacob! Can you DM us your artist profile Spotify URI, and the email address you used to apply? We'll chase this up /K https://t.co/ldFdZRiNAt",account_access
777060,"@SpotifyCares sent a reply in dm, can we fix the issue so I can stream soon? ☹️","@305513 Hey Tony, we've just sent a DM your way. Let's carry on chatting there 🙂 /DH",general_inquiry
2979812,"@SpotifyCares Hi, I made a mistake. I meant to upgrade from single premium to family premium and I was charged for both, I think. Kindly advise. Thank you",@821805 Hi Edwin! We've just replied to your DM. Let's continue chatting there /JL,family_plan
1694936,@SpotifyCares Thank you!!!,@131527 No worries! Let us know if there's anything else we can do for you /TF,general_inquiry
1295640,"@SpotifyCares I only use chrome, it stops and freezes whenever I doing other things.",@378822 Will it be possible if you can log in to another computer? Let us know how it goes /SJ,general_inquiry
1368561,@SpotifyCares Awesome! Thanks!,"@438549 No worries! We're glad we could help out. If you ever need anything else, just shout and we'll come running 🏃 /DF",resolved_followup
850016,@SpotifyCares I have a samsung s7 edge. I have the newest Spotify update and the same for my phone.,@321971 Have you tried logging out &gt; restarting your device &gt; logging back in? See if that helps /RH,connectivity_device
1926367,"@115888 so sick and tired of waiting on a refund. Over 35 emails, their replies make no sense and they DON’T listen to my ways to solve it!",@381791 Hey Angela! It looks like our Email Support team have sent you a message. We'd recommend getting back to them for more help with this /C,general_inquiry
452080,"@115888 I'm a paying customer trying to disconnect FB from my spotify account (I deactivated FB). Requiring FB or forcing me to ""start over"" are both deal-breakers. Solution?",@222227 Hey Adam! Can you send us a DM with your account's email address or username? We'll take a look backstage and see what we can suggest /AR https://t.co/ldFdZRiNAt,account_access
2183141,@SpotifyCares update the iPhone X app please 😩,@639498 Hey there! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/rme49TNxKx /TJ,app_crash_or_bug
2854420,"@115888 @117168 You need more @154226 in your Holidays section! #WrappedInRed is one of the best Christmas albums of all time!! Plus her new xmas single - Christmas Eve. #GetOnIt Also ""Favorite Things"" is good but far from the best song on the album #KeepDigging","@117910 Hey Ricky! We’d love to have every song available, but we have some info about missing content here: https://t.co/0i8GpimuDa /KL",general_inquiry
2295343,"WHERE HAVE ALL MY SPOTIFY PLAYLISTS GONE?! @SpotifyCares please help, a good 7 years have gone into them 😭",@666498 Hey Emily! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,connectivity_device
2783464,@SpotifyCares hey! Is your website down at the moment? Doesn’t seem to be working,@145996 Hi there! Everything looks good on our end. What’s happening exactly? Can you let us know the device/OS you’re using? We'll see how we can help /CO,general_inquiry
1996454,@115888 hi. I have a prettttty off the run IT issue. Can you DM me or give me a number to call?,"@214652 Hey, help's here! We don't have phone support right now, but you can drop us a DM with the link below /JP https://t.co/ldFdZRiNAt",general_inquiry
2557512,@SpotifyCares Hi!Had a problem with one of the members of my Family account.She never received the invite.What can I do?,"@726086 Hi Nick, help's here! Can you DM us with both of your account's usernames/email addresses? We'll check it out /WW https://t.co/ldFdZRiNAt",family_plan
2422583,@SpotifyCares hello. I wanna ask. Is it possible to change my username since mine right now is kinda ugly name? Thx! https://t.co/BMDQ7fCCat,"@695805 Hi, help's here! Could you delete your tweet since it contains your username? Just reply in a DM and we'll continue helping you there 🙂 /JQ https://t.co/ldFdZR1cbT",general_inquiry
2052524,@115888 hey what’s going on with my Hulu student account ? What’s the “error”?,"@607014 Hey, help's here! Could you DM us your email address and username? We'll take a closer look /JQ https://t.co/ldFdZR1cbT",subscription_billing
2597256,@SpotifyCares why was all of scars on broadway's stuff taken off,"@735373 Hey there! Just to check, what country is your Spotify account set to? We'll have a closer look /MT",general_inquiry
215441,@SpotifyCares A NZ streamer played spotify songs. All International versions of Girlfriend by Avril Lavigne were the German version. Odd.,@167196 Hey Stefan! Can you send us the Spotify URIs of the tracks you're referring to? Just right-click the track &gt; Share &gt; Copy Spotify URI /AR,playback_issue
1872469,"@SpotifyCares Hey, I just paid for a premium account on the website and it's not letting me download my music on my phone in the app.",@559143 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZR1cbT,app_crash_or_bug
2571077,"@115888 Please stop that annoying ad about a book concerning our ""monkey cage"" planet !!!
It's insanity on steroids !!!",@729123 Hey Vick! You can show your support for ads that are better suited to you by voting here: https://t.co/K6XELyTf62 /TF,general_inquiry
622889,@SpotifyCares ok then for the past two years I haven't been able to use my premium account correctly I know there is someone using my account because half of the stuff on it is not mine. But trying to send an email to Spotify is impossible. Like sending one to Google support null,@149508 Hey there! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /PB,account_access
1343677,When can I listen to 4:44 @115888,@433386 Hey there! Jay Z's 4:44 isn't currently available on Spotify. We’ll have it available to you as soon as it’s available to us 🙂 /MA,general_inquiry
901641,"@SpotifyCares Can't log into the app because I'm ""set to offline."" Clicked connect and then nothing happens.","@334050 Hey Mike! Help's here. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /RA",app_crash_or_bug
272247,@SpotifyCares I have local files that I want to play on Sp and They won't sync to my mobile device.,@180971 Can you try reinstalling the app on both your devices? Just follow the steps at https://t.co/EqisDMwZAT. Keep us posted /RH,general_inquiry
2699569,"@SpotifyCares Huawei TIT-L01, Android 5.1. Spotify version 8.4.28.875. I removed the app and reinstalled it and that fixed the problem. We'll see how long this works. 😝",@758404 Awesome! Glad to hear everything's sorted out. Just give us a shout if the problem reoccurs /PL,app_crash_or_bug
1991729,@SpotifyCares So I've noticed that Spotify has attributed an Album to the wrong band. (Bands have the same name). How can I report this?,@589455 Hey there! Thanks for reporting. Can you send over the URIs of the artist pages and the album that should be on a separate page? /AR,connectivity_device
1803703,It seems @115888 forgot all my downloaded music. That was a boring commute.,"@541959 Hey, that's not cool! Can you DM us your account's username or email address? We'll see what's happening backstage /JM https://t.co/ldFdZRiNAt",general_inquiry
2095025,"@SpotifyCares I am trying to update my payment details but 2 different cards from 2 different banks are ""having a bad day"" but only with you",@618944 Hey Natasha! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt,general_inquiry
611796,@SpotifyCares No need. I updated my payment info the hard way. Just update that page on the app’s interface to be more user friendly and we’ll be good,"@265474 We hear you. Rest assured, your feedback will be passed on to the right folks. If you need anything else, give us a shout /BX",app_crash_or_bug
70694,"@SpotifyCares hello - iphone7, ios 11.0.3, spotify 8.4.28.1104, 

it is exactly the same issue raised on your help desk by someone else here - https://t.co/fpjMnrEIMN",@131856 We understand. Are you getting any error messages when it happens? Does logging out &gt; restarting the device &gt; logging back in help? /PL,connectivity_device
1417608,"@SpotifyCares Yes it""s there, nr 3. How come it doesn't show on my app?","@449502 That's odd! Can you let us know the device, operating system, and Spotify version you're running? /PL",app_crash_or_bug
1205906,@SpotifyCares i cant link my spotify account with my facebook spotify account,"@403207 Hey Thomas, help's here! Can you send us your email address or username via DM? We'll check under the hood /HC",account_access
2442055,Does @115888 plan to update their app for iPhone X or....,"@700309 Hey Zay, we hear you - we’re working on it as we speak. Stay tuned! /TR",app_crash_or_bug
2483559,i’m not receiving any pin and i need to renew my subscription @SpotifyCares GET YOUR SHIT TOGETHER I NEED MY MUSIC 😭,@709540 Hey! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,general_inquiry
2653167,"@115888 Then have it available for free months after, but at least for artists we love we get to support them. Also if artists choose to have it for free then that works as well 😁","@748232 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",general_inquiry
590141,"@115888 It’s wrong can’t get 9,00kr",@776037 Hi there! Can you DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt,general_inquiry
2754903,@SpotifyCares I just downloaded the Android app and I cannot figure out how to start a playlist with my own music. Please reply with a link for instructions,"@771096 Hey Mike, the cavalry's here! You can head over at https://t.co/a38Mc2DlCx for useful info about playlists. Hope that helps 🙂 /JE",app_crash_or_bug
1200638,@SpotifyCares hello when will my time capsule update/refresh ?,@402108 Hey Will! We're afraid that Your Time Capsule doesn't update like your Discover Weekly. We hope this clears things up /CH,general_inquiry
2171532,"@SpotifyCares I received an email saying I changed my email address when I hadn't, now my account has been taken by a stranger. Help please!",@636897 Hey Phoebe! We've just replied to your DM. Let's continue chatting there /JL,account_access
1916604,You family premium doesn't work. My family couldn't log in @SpotifyCares,@570869 Hi Andy! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR https://t.co/ldFdZRiNAt,family_plan
1965848,"@SpotifyCares hi, I already subscribe for the premium, and download via mobile network is on. But I still can't download the song. :(",@251620 Thanks for letting us know. Could you DM us your account's email address or username? We'll take a look under the hood /AY https://t.co/ldFdZRiNAt,general_inquiry
2245980,@117168 is there a capacity on the saved songs list? I have a premium subscription but I’m being told I’ve reached a capacity on songs??,"@654593 Hey Robbie! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more? Let us know /DQ",playback_issue
